Measure Time,Cuv. No.,Point,Check,SD: 340,SD: 380,SD: 410,SD: 450,SD: 480,SD: 520,SD: 540,SD: 570,SD: 600,SD: 660,SD: 700,SD: 750,SD: 800,OD: 340,OD: 380,OD: 410,OD: 450,OD: 480,OD: 520,OD: 540,OD: 570,OD: 600,OD: 660,OD: 700,OD: 750,OD: 800,
2026/05/15 09:07:03,10,Pw5,1,1803,3612,1144,992,1411,1846,1810,1614,1368,1137,2284,693,950,1.3691,0.9449,0.896,0.8844,0.7211,0.7032,0.764,0.839,0.9056,0.7135,0.6739,0.4955,0.4616,Measure
2026/05/15 09:07:03,9,Pw6,1,3174,5575,2942,1192,1176,969,945,879,776,861,1528,1370,2220,1.3621,0.9416,0.8937,0.8816,0.7183,0.7009,0.7619,0.837,0.9036,0.7114,0.6718,0.4935,0.4599,Measure
2026/05/15 09:07:03,8,Pw7,1,4510,7675,5211,3441,3762,2834,2487,2152,2150,2658,1487,4057,4723,1.352,0.9336,0.8863,0.8753,0.7126,0.6956,0.7567,0.8321,0.8989,0.7073,0.6681,0.4898,0.4563,Measure
2026/05/15 09:07:12,15,Pw1,1,6607,12979,11773,10687,12781,12660,11861,10874,10254,13406,12729,18108,19509,1.3566,0.9383,0.8917,0.8812,0.7185,0.7017,0.7629,0.8383,0.9049,0.7132,0.6742,0.4952,0.4622,Measure
2026/05/15 09:07:12,14,Pw2,1,4700,7458,5237,3352,3485,2812,2526,2319,2155,2873,1878,4146,4884,1.3554,0.9349,0.8882,0.8786,0.7162,0.6993,0.7605,0.8359,0.9027,0.7114,0.6727,0.4937,0.4606,Measure
2026/05/15 09:07:12,13,Pw3,1,2159,4663,2394,779,801,843,834,838,688,892,1445,1644,2189,1.36,0.9403,0.893,0.8817,0.7186,0.7012,0.7621,0.8373,0.9038,0.7115,0.6721,0.4933,0.4595,Measure
2026/05/15 09:07:12,12,Pw4,1,4048,6729,4201,2286,2300,1600,1407,1200,1144,1851,696,2997,3804,1.3485,0.9304,0.8846,0.8746,0.7121,0.6955,0.7568,0.8323,0.8991,0.7073,0.6684,0.4898,0.4563,Measure
2026/05/15 09:07:12,11,Pw5,1,2597,4707,2408,952,931,563,509,505,574,1102,379,2281,2982,1.3539,0.935,0.8875,0.8763,0.7135,0.6965,0.7577,0.8331,0.8999,0.7083,0.6689,0.4907,0.4572,Measure
2026/05/15 09:07:12,10,Pw6,1,1894,3860,1266,917,1278,1850,1776,1532,1217,1068,2206,650,973,1.3692,0.945,0.8961,0.8844,0.7211,0.7032,0.764,0.839,0.9055,0.7135,0.6739,0.4955,0.4616,Measure
2026/05/15 09:07:12,9,Pw7,1,3113,5484,3043,1234,1205,1005,977,854,849,928,1404,1460,2281,1.3615,0.9413,0.8934,0.8814,0.7181,0.7006,0.7617,0.8368,0.9035,0.7112,0.6716,0.4933,0.4597,Measure
2026/05/15 09:07:22,16,Pw1,1,6767,10298,7619,5778,6716,6631,6319,6139,6063,7797,7956,10501,11343,1.3656,0.9437,0.8964,0.8855,0.7219,0.7043,0.7656,0.8415,0.9089,0.7176,0.6779,0.498,0.4638,Measure
2026/05/15 09:07:22,15,Pw2,1,1982,3751,1434,1472,2315,2931,2833,2645,2478,2654,3710,3152,3044,1.3583,0.9401,0.8936,0.883,0.7204,0.7036,0.7648,0.8401,0.9069,0.715,0.6761,0.497,0.464,Measure
2026/05/15 09:07:22,14,Pw3,1,3812,6147,3755,1851,1779,1476,1410,1266,1165,1292,1987,1827,2223,1.3551,0.9343,0.8873,0.8775,0.715,0.6979,0.759,0.8344,0.9013,0.7098,0.6709,0.4924,0.4589,Measure
2026/05/15 09:07:22,13,Pw4,1,2384,4647,2397,852,800,916,889,835,812,1011,1600,1698,2216,1.3604,0.9405,0.8932,0.8819,0.7187,0.7013,0.7623,0.8374,0.904,0.7116,0.6722,0.4935,0.4596,Measure
2026/05/15 09:07:22,12,Pw5,1,4062,6793,4303,2309,2291,1653,1414,1256,1328,1930,831,3007,3925,1.3484,0.9304,0.8846,0.8746,0.7121,0.6955,0.7568,0.8323,0.8991,0.7073,0.6684,0.4898,0.4563,Measure
2026/05/15 09:07:22,11,Pw6,1,2597,4759,2467,1004,1108,620,587,659,683,1288,371,2340,3106,1.3543,0.9353,0.8877,0.8764,0.7136,0.6966,0.7578,0.8331,0.9,0.7083,0.6689,0.4908,0.4573,Measure
2026/05/15 09:07:22,10,Pw7,1,1654,3502,1234,1031,1398,1920,1758,1633,1346,1029,2211,668,938,1.3687,0.9447,0.8958,0.8842,0.7209,0.703,0.7638,0.8388,0.9053,0.7133,0.6737,0.4952,0.4615,Measure
2026/05/15 09:07:31,17,Pw1,1,2768,5665,4569,4011,4786,5033,4705,4296,3997,4912,5515,6086,6333,1.3568,0.9351,0.8878,0.8774,0.7147,0.6978,0.7589,0.8343,0.9011,0.7096,0.6708,0.4918,0.4587,Measure
2026/05/15 09:07:31,16,Pw2,1,4314,5516,2181,1286,2417,3411,3300,2902,2430,2817,3095,2960,2841,1.3629,0.9412,0.8941,0.8832,0.7195,0.7019,0.7631,0.839,0.9064,0.7151,0.6754,0.4954,0.4612,Measure
2026/05/15 09:07:31,15,Pw3,1,4146,7378,4867,3132,3443,2700,2444,2121,2152,3019,1646,4627,5558,1.354,0.9355,0.8889,0.8782,0.7155,0.6986,0.7597,0.835,0.9017,0.7099,0.6708,0.4921,0.4586,Measure
2026/05/15 09:07:31,14,Pw4,1,4189,6569,3970,2056,2141,1617,1484,1357,1313,1456,1890,2021,2558,1.3554,0.9344,0.8874,0.8776,0.7151,0.6981,0.7592,0.8345,0.9014,0.71,0.6711,0.4926,0.4589,Measure
2026/05/15 09:07:31,13,Pw5,1,2155,4733,2333,866,844,911,920,840,765,994,1446,1750,2407,1.3604,0.9406,0.8932,0.8819,0.7188,0.7014,0.7623,0.8374,0.9039,0.7117,0.6722,0.4935,0.4597,Measure
2026/05/15 09:07:31,12,Pw6,1,4032,6645,4293,2281,2240,1662,1467,1202,1213,1893,764,3017,3907,1.3487,0.9304,0.8847,0.8746,0.7121,0.6956,0.7568,0.8323,0.8991,0.7073,0.6685,0.4898,0.4563,Measure
2026/05/15 09:07:31,11,Pw7,1,2465,4578,2397,984,1046,571,524,563,658,1109,319,2233,2890,1.3539,0.935,0.8874,0.8762,0.7134,0.6964,0.7576,0.833,0.8998,0.7082,0.6688,0.4906,0.4571,Measure
2026/05/15 09:07:40,18,Pw1,1,4070,2836,5127,7249,9040,9969,9337,8674,8083,10371,11796,13314,13265,1.3772,0.9561,0.9093,0.8982,0.7341,0.716,0.777,0.8526,0.9198,0.728,0.688,0.5081,0.4738,Measure
2026/05/15 09:07:40,17,Pw2,1,2065,3189,1284,1639,2496,3181,3054,2868,2566,3011,4129,3426,2984,1.3579,0.9362,0.8891,0.8787,0.7161,0.6992,0.7604,0.8358,0.9026,0.7111,0.6724,0.4933,0.4602,Measure
2026/05/15 09:07:40,16,Pw3,1,5753,8299,4811,2056,1775,1609,1572,1488,1438,1839,1715,2767,3345,1.3608,0.9386,0.8911,0.8802,0.7164,0.6987,0.7598,0.8357,0.903,0.7117,0.6719,0.4923,0.4577,Measure
2026/05/15 09:07:40,15,Pw4,1,3891,7238,5010,3101,3391,2668,2467,2149,2155,3085,1693,4620,5631,1.3543,0.9357,0.889,0.8783,0.7157,0.6987,0.7598,0.8352,0.9019,0.71,0.6709,0.4923,0.4586,Measure
2026/05/15 09:07:40,14,Pw5,1,4038,6528,3993,2045,2063,1580,1472,1328,1227,1489,1941,2012,2579,1.3557,0.9345,0.8875,0.8776,0.7152,0.6981,0.7592,0.8346,0.9014,0.71,0.6711,0.4926,0.459,Measure
2026/05/15 09:07:40,13,Pw6,1,2298,4845,2436,896,872,792,822,805,724,939,1425,1694,2321,1.3606,0.9407,0.8933,0.8819,0.7188,0.7014,0.7624,0.8375,0.904,0.7117,0.6723,0.4935,0.4597,Measure
2026/05/15 09:07:40,12,Pw7,1,3892,6726,4202,2249,2166,1642,1429,1129,1175,1895,720,3002,3839,1.3482,0.9302,0.8844,0.8744,0.7119,0.6954,0.7567,0.8322,0.8989,0.7072,0.6683,0.4896,0.4562,Measure
2026/05/15 09:07:49,19,Pw1,1,5134,10207,9097,7918,9172,8839,8171,7551,7031,8915,8336,11659,12481,1.3538,0.9358,0.889,0.8784,0.7159,0.6992,0.7604,0.8358,0.9027,0.7111,0.6721,0.4933,0.4603,Measure
2026/05/15 09:07:49,18,Pw2,1,2995,6786,5697,4138,5104,4896,4450,3961,3667,4428,3781,5704,6413,1.3794,0.958,0.9111,0.9001,0.736,0.7181,0.779,0.8546,0.9216,0.73,0.6901,0.5102,0.4759,Measure
2026/05/15 09:07:49,17,Pw3,1,3674,6851,4287,2281,2278,1442,1199,1028,1082,1456,352,2295,2945,1.3547,0.9325,0.8851,0.8745,0.7118,0.6949,0.7559,0.8313,0.898,0.7066,0.6677,0.489,0.4555,Measure
2026/05/15 09:07:49,16,Pw4,1,5869,8182,4610,2005,1774,1716,1708,1656,1660,1918,1760,2865,3523,1.3611,0.9389,0.8914,0.8804,0.7166,0.6989,0.76,0.8359,0.9032,0.7119,0.672,0.4925,0.4578,Measure
2026/05/15 09:07:49,15,Pw5,1,3844,7184,4752,3080,3327,2629,2368,1982,2037,2869,1406,4323,5447,1.354,0.9353,0.8888,0.8782,0.7156,0.6987,0.7598,0.8351,0.9019,0.71,0.6709,0.4922,0.4585,Measure
2026/05/15 09:07:49,14,Pw6,1,4100,6369,3795,1897,1959,1514,1389,1350,1259,1412,2073,1812,2277,1.3559,0.9346,0.8876,0.8777,0.7153,0.6982,0.7593,0.8346,0.9015,0.7101,0.6711,0.4927,0.459,Measure
2026/05/15 09:07:49,13,Pw7,1,2035,4663,2316,937,857,904,824,843,766,964,1505,1625,2316,1.3603,0.9404,0.8931,0.8817,0.7186,0.7013,0.7622,0.8373,0.9038,0.7116,0.6721,0.4933,0.4596,Measure
2026/05/15 09:07:58,20,Pw1,1,1363,1944,1785,3534,4629,5309,5058,4711,4338,5091,6468,5963,5710,1.3604,0.9388,0.8902,0.8792,0.7164,0.6989,0.76,0.8352,0.9021,0.7107,0.6716,0.4931,0.4602,Measure
2026/05/15 09:07:58,19,Pw2,1,4484,8050,6226,4322,4862,4488,4096,3778,3517,4764,4152,6728,7363,1.3541,0.9358,0.889,0.8785,0.7159,0.6992,0.7605,0.8359,0.9026,0.7111,0.6722,0.4933,0.4603,Measure
2026/05/15 09:07:58,18,Pw3,1,2870,1969,1268,2726,3573,4516,4289,4185,3921,5130,6488,6594,6224,1.3742,0.9527,0.9057,0.8945,0.7303,0.7121,0.7731,0.8486,0.9157,0.724,0.6839,0.5044,0.4696,Measure
2026/05/15 09:07:58,17,Pw4,1,3981,6893,4229,2353,2246,1536,1228,951,908,1456,259,2241,3052,1.3551,0.9326,0.8852,0.8748,0.712,0.6951,0.7561,0.8315,0.8982,0.7068,0.6679,0.4893,0.4556,Measure
2026/05/15 09:07:58,16,Pw5,1,5905,8184,4720,2050,1844,1747,1639,1557,1546,1929,1756,2809,3416,1.3613,0.9389,0.8915,0.8804,0.7167,0.6989,0.7601,0.8359,0.9032,0.7119,0.6721,0.4926,0.4578,Measure
2026/05/15 09:07:58,15,Pw6,1,4037,7356,4929,3175,3429,2707,2408,2150,2142,3022,1549,4519,5608,1.3546,0.9359,0.8892,0.8785,0.7158,0.6988,0.76,0.8353,0.902,0.7101,0.671,0.4924,0.4588,Measure
2026/05/15 09:07:58,14,Pw7,1,4225,6435,3977,2101,2048,1646,1539,1329,1325,1494,1883,2051,2535,1.3553,0.9343,0.8873,0.8775,0.7151,0.6981,0.7591,0.8345,0.9014,0.7099,0.671,0.4925,0.4589,Measure
2026/05/15 09:08:07,21,Pw1,1,4351,7825,6169,5297,6439,6242,5755,5177,4854,6540,5909,8962,9893,1.3703,0.947,0.8977,0.886,0.7226,0.7048,0.7656,0.8405,0.907,0.7151,0.6756,0.4968,0.4636,Measure
2026/05/15 09:08:07,20,Pw2,1,4526,7573,5651,4310,4948,4666,4320,3919,3834,5328,4328,7785,8728,1.3602,0.9385,0.89,0.8791,0.7163,0.699,0.76,0.8352,0.902,0.7107,0.6717,0.4931,0.4601,Measure
2026/05/15 09:08:07,19,Pw3,1,4006,7232,4743,2871,2968,2266,2105,1847,1670,2464,1390,3609,4209,1.3513,0.933,0.8859,0.8751,0.7125,0.6956,0.7568,0.8321,0.899,0.7074,0.6682,0.4898,0.4564,Measure
2026/05/15 09:08:07,18,Pw4,1,3152,2224,1588,2641,3335,4187,4104,3970,3770,4888,6229,6281,6016,1.3746,0.9529,0.9059,0.8947,0.7305,0.7122,0.7732,0.8487,0.9158,0.7241,0.684,0.5045,0.4698,Measure
2026/05/15 09:08:07,17,Pw5,1,4073,6817,4242,2288,2248,1476,1191,887,952,1317,295,2209,2979,1.3551,0.9327,0.8853,0.8748,0.712,0.6951,0.7562,0.8315,0.8983,0.7068,0.6679,0.4893,0.4556,Measure
2026/05/15 09:08:07,16,Pw6,1,6047,8233,4765,2000,1705,1582,1593,1493,1405,1699,1630,2623,3130,1.3615,0.9391,0.8917,0.8805,0.7168,0.699,0.7602,0.836,0.9034,0.712,0.6721,0.4927,0.4579,Measure
2026/05/15 09:08:07,15,Pw7,1,3835,7115,4742,3122,3384,2664,2410,2087,2116,2947,1574,4461,5467,1.3541,0.9355,0.8889,0.8783,0.7156,0.6987,0.7598,0.8351,0.9018,0.71,0.6709,0.4922,0.4586,Measure
2026/05/15 09:08:16,22,Pw1,1,4172,7600,6024,4873,5689,5432,5107,4565,4353,5583,5305,7381,8010,1.3536,0.9365,0.8911,0.8808,0.7173,0.6996,0.7608,0.8367,0.904,0.7129,0.6736,0.4937,0.4598,Measure
2026/05/15 09:08:16,21,Pw2,1,2872,5246,3898,3082,3510,3189,2898,2576,2374,2913,2450,3914,4490,1.3719,0.9486,0.8995,0.888,0.7247,0.7068,0.7676,0.8426,0.9091,0.7172,0.6777,0.4988,0.4656,Measure
2026/05/15 09:08:16,20,Pw3,1,3117,5147,2556,991,1141,1092,921,955,918,1034,1635,1746,2423,1.3597,0.9375,0.8887,0.8775,0.7147,0.6972,0.7581,0.8333,0.9002,0.7087,0.6695,0.4914,0.458,Measure
2026/05/15 09:08:16,19,Pw4,1,4042,7187,4780,2894,2931,2162,1916,1690,1603,2236,1139,3350,4018,1.3518,0.9331,0.8861,0.8753,0.7127,0.6958,0.757,0.8323,0.8991,0.7075,0.6683,0.49,0.4565,Measure
2026/05/15 09:08:16,18,Pw5,1,2978,2003,1440,2502,3296,4213,4058,3839,3725,4876,6211,6181,5883,1.3747,0.9528,0.9058,0.8946,0.7305,0.7122,0.7732,0.8487,0.9159,0.7241,0.684,0.5045,0.4697,Measure
2026/05/15 09:08:16,17,Pw6,1,3997,6802,4397,2328,2282,1466,1247,1069,980,1525,261,2246,3021,1.3555,0.933,0.8856,0.8749,0.7122,0.6952,0.7563,0.8316,0.8984,0.7069,0.6679,0.4894,0.4557,Measure
2026/05/15 09:08:16,16,Pw7,1,5756,8031,4728,2040,1773,1705,1716,1582,1505,1920,1763,2790,3396,1.3609,0.9388,0.8913,0.8803,0.7166,0.6988,0.76,0.8359,0.9032,0.7118,0.672,0.4925,0.4578,Measure
2026/05/15 09:08:25,23,Pw1,1,4238,6908,5192,3836,4337,3955,3655,3266,3072,3931,3868,5218,5606,1.3622,0.9418,0.8949,0.884,0.7202,0.7022,0.7634,0.8392,0.9065,0.7154,0.6759,0.4969,0.4636,Measure
2026/05/15 09:08:25,22,Pw2,1,3817,6894,5266,4433,5161,5073,4689,4234,3926,4971,4838,6835,7458,1.3527,0.9357,0.8902,0.8801,0.7167,0.6991,0.7603,0.8362,0.9035,0.7123,0.6731,0.4931,0.4593,Measure
2026/05/15 09:08:25,21,Pw3,1,3690,6361,4068,2401,2642,1972,1762,1566,1496,2322,1339,3725,4503,1.3679,0.9442,0.895,0.8833,0.7199,0.702,0.7628,0.8377,0.9042,0.7122,0.6726,0.4942,0.4604,Measure
2026/05/15 09:08:25,20,Pw4,1,3109,5176,2568,1072,1078,1120,985,919,876,1070,1671,1695,2490,1.36,0.9378,0.889,0.8778,0.7149,0.6973,0.7583,0.8335,0.9003,0.7089,0.6696,0.4916,0.4582,Measure
2026/05/15 09:08:25,19,Pw5,1,4192,7199,4802,2790,2964,2273,2015,1688,1612,2254,1189,3404,4050,1.3518,0.9332,0.8861,0.8754,0.7127,0.6958,0.757,0.8323,0.8992,0.7075,0.6684,0.49,0.4565,Measure
2026/05/15 09:08:25,18,Pw6,1,2463,1997,1057,2616,3401,4485,4250,4163,3901,5126,6533,6558,6321,1.3744,0.9529,0.9058,0.8946,0.7304,0.7122,0.7732,0.8487,0.9159,0.724,0.6839,0.5045,0.4697,Measure
2026/05/15 09:08:25,17,Pw7,1,3674,6576,4062,2116,2199,1386,1169,1018,954,1409,306,2192,3065,1.3549,0.9326,0.8852,0.8747,0.7119,0.6949,0.7561,0.8313,0.8982,0.7067,0.6677,0.4891,0.4555,Measure
2026/05/15 09:08:34,24,Pw1,1,5858,9826,7422,5367,5938,4797,4216,3497,2981,4157,2960,5359,6304,1.3584,0.939,0.8918,0.8811,0.7184,0.7014,0.7625,0.8378,0.9046,0.7129,0.674,0.495,0.462,Measure
2026/05/15 09:08:34,23,Pw2,1,2253,4057,1981,1528,2041,2448,2385,2158,1998,1990,2817,2134,1956,1.3599,0.9394,0.8926,0.8817,0.7179,0.7,0.7612,0.837,0.9044,0.7133,0.6738,0.4947,0.4615,Measure
2026/05/15 09:08:34,22,Pw3,1,3057,5301,2985,1381,1212,660,515,536,541,808,632,1643,2257,1.3497,0.9325,0.887,0.8768,0.7132,0.6955,0.7567,0.8326,0.8999,0.7087,0.6694,0.4897,0.4554,Measure
2026/05/15 09:08:34,21,Pw4,1,3476,6418,4049,2496,2706,2116,1868,1763,1695,2453,1501,3881,4696,1.3683,0.9445,0.8953,0.8835,0.7201,0.7022,0.7629,0.8378,0.9044,0.7124,0.6728,0.4944,0.4606,Measure
2026/05/15 09:08:34,20,Pw5,1,3301,5136,2565,1046,1150,1097,1013,980,882,1086,1705,1719,2539,1.36,0.9378,0.889,0.8777,0.7149,0.6974,0.7583,0.8335,0.9004,0.7089,0.6696,0.4916,0.4582,Measure
2026/05/15 09:08:34,19,Pw6,1,3910,7115,4640,2854,2857,2171,2001,1723,1668,2294,1258,3451,4096,1.3516,0.933,0.886,0.8752,0.7126,0.6957,0.7568,0.8322,0.8991,0.7075,0.6683,0.49,0.4564,Measure
2026/05/15 09:08:34,18,Pw7,1,2781,1931,1265,2669,3494,4343,4250,4021,3815,5054,6415,6448,6264,1.3741,0.9526,0.9056,0.8944,0.7302,0.712,0.773,0.8485,0.9157,0.7239,0.6838,0.5043,0.4696,Measure
2026/05/15 09:08:43,25,Pw1,1,2228,4648,3179,2836,3767,4170,3919,3723,3626,4411,4939,5847,6009,1.3577,0.9365,0.8889,0.8786,0.7159,0.6988,0.7599,0.8353,0.9022,0.7107,0.6717,0.493,0.4601,Measure
2026/05/15 09:08:43,24,Pw2,1,6440,12235,10227,8828,10272,9521,8679,7574,6799,8906,7955,11592,12549,1.3593,0.9399,0.8925,0.8817,0.719,0.7019,0.763,0.8383,0.905,0.7133,0.6744,0.4954,0.4623,Measure
2026/05/15 09:08:43,23,Pw3,1,4851,7991,5652,3700,3911,3006,2724,2416,2283,3071,1820,4408,5272,1.3589,0.9382,0.8914,0.8804,0.7166,0.6986,0.7597,0.8355,0.9029,0.7117,0.6722,0.4934,0.4597,Measure
2026/05/15 09:08:43,22,Pw4,1,3173,5503,3051,1337,1270,736,637,544,490,902,704,1722,2462,1.3503,0.9329,0.8874,0.8771,0.7135,0.6958,0.757,0.8328,0.9002,0.709,0.6696,0.4901,0.4557,Measure
2026/05/15 09:08:43,21,Pw5,1,3628,6407,4018,2455,2695,2078,1783,1566,1577,2345,1325,3706,4700,1.3682,0.9446,0.8953,0.8835,0.7202,0.7022,0.763,0.8379,0.9044,0.7125,0.6728,0.4944,0.4607,Measure
2026/05/15 09:08:43,20,Pw6,1,3368,5423,2592,1073,1149,1113,1036,1044,998,1109,1753,1766,2408,1.3602,0.9379,0.8891,0.8779,0.715,0.6974,0.7584,0.8336,0.9005,0.709,0.6697,0.4917,0.4582,Measure
2026/05/15 09:08:43,19,Pw7,1,3986,6984,4674,2786,2926,2279,2003,1808,1735,2296,1229,3414,3994,1.3514,0.9328,0.8858,0.8751,0.7124,0.6956,0.7567,0.8321,0.8989,0.7073,0.6682,0.4898,0.4563,Measure
2026/05/15 09:08:52,26,Pw1,1,2913,6193,5706,5826,7766,7964,7574,7218,6734,8835,7868,11872,12844,1.3597,0.941,0.8946,0.8842,0.7214,0.7043,0.7653,0.8405,0.9071,0.715,0.676,0.4967,0.4634,Measure
2026/05/15 09:08:52,25,Pw2,1,4063,7266,5249,3981,4639,4471,3955,3488,3170,4513,4059,6191,6998,1.3592,0.938,0.8906,0.8803,0.7178,0.7007,0.7617,0.8371,0.904,0.7125,0.6736,0.4948,0.4617,Measure
2026/05/15 09:08:52,24,Pw3,1,6956,11972,9468,7213,8337,7425,6576,5664,5031,6631,5417,8707,9927,1.3556,0.9361,0.8888,0.8781,0.7153,0.6983,0.7593,0.8346,0.9013,0.7096,0.6706,0.4919,0.4584,Measure
2026/05/15 09:08:52,23,Pw4,1,4849,8064,5678,3758,3885,2999,2760,2330,2272,3015,1777,4398,5164,1.3595,0.9387,0.8917,0.8807,0.7168,0.6989,0.76,0.8357,0.9031,0.7119,0.6724,0.4937,0.4599,Measure
2026/05/15 09:08:52,22,Pw5,1,3118,5608,3087,1354,1298,741,669,622,598,891,801,1734,2425,1.3503,0.933,0.8875,0.8771,0.7135,0.6959,0.757,0.8329,0.9002,0.709,0.6697,0.4901,0.4558,Measure
2026/05/15 09:08:52,21,Pw6,1,3717,6663,4085,2527,2761,2132,1913,1665,1577,2290,1325,3755,4574,1.3683,0.9446,0.8953,0.8835,0.7201,0.7022,0.7629,0.8379,0.9044,0.7124,0.6728,0.4944,0.4606,Measure
2026/05/15 09:08:52,20,Pw7,1,3156,5046,2562,984,988,1067,964,951,758,1022,1693,1694,2310,1.3597,0.9375,0.8888,0.8776,0.7147,0.6972,0.7582,0.8334,0.9002,0.7088,0.6695,0.4914,0.458,Measure
2026/05/15 09:09:01,27,Pw1,1,1540,3372,4189,4850,5917,6237,5829,5240,4752,5714,7060,6823,6257,1.3682,0.946,0.8983,0.8877,0.7248,0.7076,0.7686,0.8439,0.9107,0.7189,0.6797,0.5009,0.4676,Measure
2026/05/15 09:09:01,26,Pw2,1,1973,1925,2576,2298,1852,1916,1769,1618,1563,1633,2286,2087,2554,1.3591,0.9406,0.8944,0.884,0.7212,0.704,0.765,0.8402,0.9067,0.7145,0.6756,0.4962,0.4629,Measure
2026/05/15 09:09:01,25,Pw3,1,3376,6306,3797,2340,2488,1861,1641,1374,1287,2117,801,3255,4012,1.3555,0.9341,0.8866,0.8762,0.7136,0.6964,0.7574,0.8328,0.8996,0.7081,0.6691,0.4907,0.4573,Measure
2026/05/15 09:09:01,24,Pw4,1,7025,12253,9634,7501,8516,7491,6736,5742,5144,6765,5476,8934,10147,1.3563,0.9366,0.8891,0.8783,0.7156,0.6985,0.7596,0.8349,0.9016,0.7099,0.6708,0.4923,0.4586,Measure
2026/05/15 09:09:01,23,Pw5,1,4906,7941,5635,3773,3966,3090,2685,2383,2300,3072,1811,4376,5225,1.3592,0.9383,0.8915,0.8805,0.7167,0.6988,0.7599,0.8356,0.903,0.7118,0.6723,0.4936,0.4597,Measure
2026/05/15 09:09:01,22,Pw6,1,3336,5517,3073,1471,1253,803,693,594,581,927,747,1784,2607,1.3506,0.9333,0.8876,0.8772,0.7136,0.6959,0.7571,0.8329,0.9003,0.7091,0.6697,0.4902,0.4558,Measure
2026/05/15 09:09:01,21,Pw7,1,3325,6367,3912,2456,2687,2029,1804,1651,1569,2338,1350,3810,4683,1.3682,0.9444,0.8952,0.8834,0.72,0.7021,0.7628,0.8378,0.9043,0.7123,0.6727,0.4943,0.4605,Measure
2026/05/15 09:09:10,28,Pw1,1,3529,3891,4690,4144,4082,3333,2753,2258,1761,1446,2088,1293,1373,1.3638,0.9439,0.897,0.8855,0.7219,0.7043,0.7652,0.8401,0.9065,0.7139,0.6749,0.4948,0.4612,Measure
2026/05/15 09:09:10,27,Pw2,1,3403,4756,6555,8408,10651,11360,10772,9991,9135,11522,12990,14084,13761,1.3658,0.9436,0.896,0.8854,0.7225,0.7053,0.7664,0.8417,0.9084,0.7166,0.6775,0.4986,0.4653,Measure
2026/05/15 09:09:10,26,Pw3,1,1647,2854,2011,1426,1740,1708,1696,1767,1802,2500,1220,3961,4858,1.3569,0.9382,0.8917,0.8814,0.7185,0.7013,0.7622,0.8374,0.904,0.7118,0.6727,0.4937,0.4599,Measure
2026/05/15 09:09:10,25,Pw4,1,3200,6281,4041,2352,2549,1853,1693,1456,1399,2090,810,3198,4172,1.3561,0.9344,0.8868,0.8764,0.7138,0.6966,0.7576,0.833,0.8998,0.7083,0.6692,0.4909,0.4574,Measure
2026/05/15 09:09:10,24,Pw5,1,6684,11472,8772,6729,7624,6618,5859,5009,4369,5931,4693,7750,9002,1.3558,0.936,0.8888,0.878,0.7153,0.6983,0.7594,0.8346,0.9014,0.7096,0.6706,0.4919,0.4583,Measure
2026/05/15 09:09:10,23,Pw6,1,4683,8175,5708,3678,3913,3054,2626,2328,2201,3026,1764,4305,5154,1.3598,0.9389,0.8919,0.8808,0.7169,0.6989,0.7601,0.8358,0.9032,0.712,0.6724,0.4937,0.4599,Measure
2026/05/15 09:09:10,22,Pw7,1,3093,5279,3028,1335,1202,717,613,536,517,899,760,1664,2336,1.3501,0.9329,0.8873,0.877,0.7134,0.6957,0.7569,0.8327,0.9001,0.7089,0.6696,0.49,0.4556,Measure
2026/05/15 09:09:19,29,Pw1,1,4950,5210,4568,2964,2722,1924,1634,1316,1155,1569,846,2417,2878,1.3513,0.9318,0.8852,0.8747,0.7121,0.6953,0.7566,0.8321,0.899,0.7074,0.6685,0.4897,0.4568,Measure
2026/05/15 09:09:19,28,Pw2,1,3956,4815,5681,5098,5270,4458,3773,3093,2567,2395,2807,2463,2672,1.3634,0.9435,0.8966,0.8851,0.7215,0.704,0.7648,0.8398,0.9061,0.7134,0.6744,0.4943,0.4607,Measure
2026/05/15 09:09:19,27,Pw3,1,2257,3426,4795,6500,8304,9117,8533,7946,7288,9116,10594,11122,10503,1.365,0.9423,0.8947,0.8839,0.721,0.7037,0.7647,0.8399,0.9067,0.7148,0.6756,0.4971,0.4633,Measure
2026/05/15 09:09:19,26,Pw4,1,1877,2962,2201,1575,1809,1704,1652,1761,1874,2690,1405,4096,5167,1.3574,0.9383,0.8921,0.8816,0.7187,0.7015,0.7624,0.8376,0.9042,0.712,0.6729,0.4939,0.46,Measure
2026/05/15 09:09:19,25,Pw5,1,3019,6084,3908,2349,2510,1944,1688,1475,1567,2246,852,3341,4304,1.3559,0.9341,0.8866,0.8763,0.7137,0.6965,0.7576,0.8329,0.8997,0.7082,0.6692,0.4908,0.4573,Measure
2026/05/15 09:09:19,24,Pw6,1,7163,12351,9901,7779,8876,7822,6938,5988,5308,7074,5738,9355,10472,1.3567,0.9368,0.8894,0.8785,0.7158,0.6986,0.7597,0.835,0.9017,0.71,0.6709,0.4924,0.4587,Measure
2026/05/15 09:09:19,23,Pw7,1,4707,8029,5588,3646,3838,3005,2711,2348,2258,2974,1771,4435,5089,1.3593,0.9384,0.8915,0.8805,0.7167,0.6987,0.7599,0.8356,0.903,0.7118,0.6722,0.4935,0.4597,Measure
